date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:07:16	254843/254843	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:16%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-5.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-5.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:16	17627/17627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:17%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-7.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-7.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:23	27206/27206	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:18%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-8.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-8.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:23	9291/9291	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:24%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-9.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-9.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:23	6749/6749	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:25%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-10.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-10.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:24	10066/10066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:25%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-11.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-11.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:25	40225/40225	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:26%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-12.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-12.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:25	5155/5155	---MC-	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2001:07:26%20GMT	https://htmldemo.net/airi/airi/assets/img/testimonial/m21-testi-1.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/testimonial/m21-testi-1.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:26	46583/46583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:26%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-13.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-13.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:26	1805/1805	---MC-	200	added ('OK')	image/png	date:Sun,%2002%20Oct%202022%2014:59:08%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner1.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner1.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:26	37787/37787	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:27%20GMT	https://htmldemo.net/airi/airi/assets/img/banner/m21-bg-14.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/banner/m21-bg-14.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:26	1555/1555	---MC-	200	added ('OK')	image/png	date:Sun,%2002%20Oct%202022%2014:59:08%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner2.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner2.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:26	1527/1527	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2007:57:47%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner3.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner3.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:27	1391/1391	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2007:57:52%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner4.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner4.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:27	1146/1146	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2007:57:53%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner5.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner5.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:27	1991/1991	---MC-	200	added ('OK')	image/png	date:Sun,%2002%20Oct%202022%2014:59:08%20GMT	https://htmldemo.net/airi/airi/assets/img/partner/logo-partner6.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/partner/logo-partner6.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:28	102702/102702	---MCZ	200	added ('OK')	text/html	etag:W/%2260ffe29d-1912e%22	https://htmldemo.net/airi/airi/shop-collections.html	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/shop-collections.html	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:28	24463/24463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2001:07:29%20GMT	https://htmldemo.net/airi/airi/assets/img/bg/m21-bg-15.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/bg/m21-bg-15.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:28	97226/97226	---MCZ	200	added ('OK')	text/html	etag:W/%2260ffe2a1-17bca%22	https://htmldemo.net/airi/airi/shop-instagram.html	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/shop-instagram.html	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:28	2647/2647	---MC-	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2007:57:57%20GMT	https://htmldemo.net/airi/airi/assets/img/others/payments.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/others/payments.png	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:28	1850/1850	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2007:57:57%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-17-1-70x91.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-17-1-70x91.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:29	1584/1584	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2007:57:58%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-18-1-70x91.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-18-1-70x91.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:29	1577/1577	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2007:57:58%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-19-1-70x91.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-19-1-70x91.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:29	1073/1073	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2007:57:59%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-2-1-70x91.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-2-1-70x91.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:29	14751/14751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2007:57:46%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-9-1.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-9-1.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:29	12677/12677	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Oct%202022%2014:59:08%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-10-1.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-10-1.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:30	15352/15352	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Oct%202022%2014:59:08%20GMT	https://htmldemo.net/airi/airi/assets/img/products/prod-11-1.jpg	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/products/prod-11-1.jpg	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:30	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe702-15d9d%22	https://htmldemo.net/airi/airi/assets/js/vendor/jquery.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/vendor/jquery.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:30	78749/78749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe3c6-1339d%22	https://htmldemo.net/airi/airi/assets/js/bootstrap.bundle.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/bootstrap.bundle.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:30	184848/184848	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe3c9-2d210%22	https://htmldemo.net/airi/airi/assets/js/plugins.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/plugins.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:31	1247/1247	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe3c6-4df%22	https://htmldemo.net/airi/airi/assets/js/ajax-mail.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/ajax-mail.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:31	27054/27054	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe3c8-69ae%22	https://htmldemo.net/airi/airi/assets/js/main.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/main.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:31	110564/110564	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619b6c23-1afe4%22	https://htmldemo.net/airi/airi/assets/js/revoulation/jquery.themepunch.tools.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/jquery.themepunch.tools.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:31	64904/64904	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619b6c23-fd88%22	https://htmldemo.net/airi/airi/assets/js/revoulation/jquery.themepunch.revolution.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/jquery.themepunch.revolution.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:31	8331/8331	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea87-208b%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.actions.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.actions.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:32	7607/7607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea87-1db7%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.carousel.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.carousel.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:32	3756/3756	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea88-eac%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.kenburn.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.kenburn.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:32	55881/55881	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea89-da49%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.layeranimation.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.layeranimation.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:32	26105/26105	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea8c-65f9%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.migration.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.migration.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:32	26105/26105	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea8b-65f9%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.navigation.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.navigation.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:33	10933/10933	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea8c-2ab5%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.parallax.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.parallax.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:33	29403/29403	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea8e-72db%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.slideanims.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.slideanims.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:33	25920/25920	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffea8f-6540%22	https://htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.video.min.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation/extensions/revolution.extension.video.min.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:34	25711/25711	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ffe3ca-646f%22	https://htmldemo.net/airi/airi/assets/js/revoulation.js	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/js/revoulation.js	(from https://htmldemo.net/airi/airi/index-22.html)
07:07:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ffe3aa-2876e%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:34	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ffe3aa-2876e%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.eot?	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:34	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2260ffe3b3-12d68%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:34	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2260ffe3af-17ee8%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:35	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2260ffe3ac-286ac%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:35	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ffe3b9-6d24a%22	https://htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/airi/airi/assets/css/font-awesome.min.css)
07:07:35	19050/19050	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260ffe3a5-4a6a%22	https://htmldemo.net/airi/airi/assets/fonts/dl-icon.eot?v=1.1.	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/dl-iconeb4f.eot	(from https://htmldemo.net/airi/airi/assets/css/dl-icon.css)
07:07:48	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:07:49%20GMT	https://htmldemo.net/airi/airi/assets/fonts/dl-icon??v=1.1.	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/dl-icon0176	(from https://htmldemo.net/airi/airi/assets/css/dl-icon.css)
07:07:48	10828/10828	---M--	200	added ('OK')	font/woff	etag:%2260ffe3a7-2a4c%22	https://htmldemo.net/airi/airi/assets/fonts/dl-icon.woff?v=1.1.	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/dl-iconeb4f.woff	(from https://htmldemo.net/airi/airi/assets/css/dl-icon.css)
07:07:48	18892/18892	---M--	200	added ('OK')	application/octet-stream	etag:%2260ffe3a7-49cc%22	https://htmldemo.net/airi/airi/assets/fonts/dl-icon.ttf?v=1.1.	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/dl-iconeb4f.ttf	(from https://htmldemo.net/airi/airi/assets/css/dl-icon.css)
07:07:49	48509/48509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ffe3a5-bd7d%22	https://htmldemo.net/airi/airi/assets/fonts/dl-icon.svg?v=1.1	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/dl-iconf9e3.svg	(from https://htmldemo.net/airi/airi/assets/css/dl-icon.css)
07:07:59	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:07:51%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_75_dadada_1x400.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:04	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:01%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_65_ffffff_1x400.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:09	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:06%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:14	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:11%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:20	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:16%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-icons_222222_256x240.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-icons_222222_256x240.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:25	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:22%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-icons_888888_256x240.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-icons_888888_256x240.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:27	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:27%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-icons_454545_256x240.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-icons_454545_256x240.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:31	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:28%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-icons_2e83ff_256x240.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-icons_2e83ff_256x240.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:39	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:33%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-icons_cd0a0a_256x240.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-icons_cd0a0a_256x240.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:51	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:40%20GMT	https://htmldemo.net/airi/airi/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:51	3880/3880	---M--	200	added ('OK')	application/octet-stream	etag:%2260ffe3bb-f28%22	https://htmldemo.net/airi/airi/assets/fonts/lg.ttf?22t19m	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/lg8306.ttf	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:52	3956/3956	---M--	200	added ('OK')	font/woff	etag:%2260ffe3bc-f74%22	https://htmldemo.net/airi/airi/assets/fonts/lg.woff?22t19m	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/lg8306.woff	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:08:52	8901/8901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260ffe3ba-22c5%22	https://htmldemo.net/airi/airi/assets/fonts/lg.svg?22t19m	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/fonts/lg8306.svg	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:09:03	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:08:54%20GMT	https://htmldemo.net/airi/airi/assets/img/vimeo-play.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/vimeo-play.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:09:09	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:09:05%20GMT	https://htmldemo.net/airi/airi/assets/img/video-play.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/video-play.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
07:09:11	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Oct%202022%2001:09:11%20GMT	https://htmldemo.net/airi/airi/assets/img/youtube-play.png	C:/Users/Sourov/Desktop/02/htmldemo.net/airi/airi/assets/img/youtube-play.png	(from https://htmldemo.net/airi/airi/assets/css/plugins.css)
